ROI_00_0, 1.1395954962468726
ROI_00_1, 1.2165059283610924
ROI_00_2, 1.172223333384618
ROI_00_3, 1.1229130600627917
ROI_00_4, 1.187679330187052
ROI_00_5, 1.0582135523613962
ROI_00_6, 1.1489252814738997
ROI_00_7, 1.0990163241905797
ROI_00_8, 1.0431600017532836
ROI_00_9, 1.0457859778597784
ROI_01_0, 1.185903653410928
ROI_01_1, 1.1655281893400038
ROI_01_2, 1.1559554818849158
ROI_01_3, 1.176625574859479
ROI_01_4, 1.2299500670620362
ROI_01_5, 1.2429697221070095
ROI_01_6, 1.1322577662721895
ROI_01_7, 1.0957028381179312
ROI_01_8, 1.1414133609432706
ROI_01_9, 1.2281496806397056
ROI_02_0, 0.8403462469402546
ROI_02_1, 0.85655900325371
ROI_02_2, 0.9138874488796729
ROI_02_3, 0.9356231177398536
ROI_02_4, 0.9755154260168819
ROI_02_5, 0.9272554521296338
ROI_02_6, 0.9842387554105766
ROI_02_7, 0.7665892570046584
ROI_02_8, 0.8486596538853071
ROI_02_9, 0.8625566146150206
ROI_03_0, 1.0294605504587155
ROI_03_1, 0.9777007252831148
ROI_03_2, 1.0836469961068123
ROI_03_3, 0.9518649053671532
ROI_03_4, 1.0246695762528244
ROI_03_5, 1.0990300858713784
ROI_03_6, 0.8959210916641946
ROI_03_7, 0.9009379084497938
ROI_03_8, 1.1122405760271072
ROI_03_9, 1.0013779065215689
ROI_04_0, 1.0111811804719053
ROI_04_1, 0.9674727065799272
ROI_04_2, 1.0572695035460993
ROI_04_3, 1.0096695743348527
ROI_04_4, 1.0005860865772545
ROI_04_5, 1.0363394109396915
ROI_04_6, 0.9973738671233854
ROI_04_7, 1.045926249817811
ROI_04_8, 1.1113845432706393
ROI_04_9, 1.1378164841084575
ROI_05_0, 0.8442093541202673
ROI_05_1, 0.8636900078678206
ROI_05_2, 0.7901005355158129
ROI_05_3, 0.7854193294661291
ROI_05_4, 0.9420504338237428
ROI_05_5, 0.7845038384987204
ROI_05_6, 0.8002290891774668
ROI_05_7, 0.8900653394446844
ROI_05_8, 0.8494574126508881
ROI_05_9, 0.7900044116720237
ROI_06_0, 0.8637661035254185
ROI_06_1, 0.9526815058261129
ROI_06_2, 1.093147600956803
ROI_06_3, 1.019061922365989
ROI_06_4, 1.0682274900009754
ROI_06_5, 0.9562604084914148
ROI_06_6, 0.9587976350542426
ROI_06_7, 1.0594591609447195
ROI_06_8, 1.1233229831858926
ROI_06_9, 1.1085369543838415
ROI_07_0, 0.9443415999877607
ROI_07_1, 0.9405804542159941
ROI_07_2, 0.8756622047126591
ROI_07_3, 0.9371429437347516
ROI_07_4, 0.930332912950329
ROI_07_5, 0.900286988801198
ROI_07_6, 0.8860506974651268
ROI_07_7, 0.831134450134537
ROI_07_8, 0.921126925383614
ROI_07_9, 0.8768771967195654
ROI_08_0, 1.120369387538478
ROI_08_1, 1.2655122160308616
ROI_08_2, 1.2313740592756623
ROI_08_3, 1.1973902804883951
ROI_08_4, 1.1466759683531258
ROI_08_5, 1.3849873986785644
ROI_08_6, 1.2750618223321288
ROI_08_7, 1.198428852591384
ROI_08_8, 1.138635021512331
ROI_08_9, 1.0091608216801211
ROI_09_0, 0.8441309386829422
ROI_09_1, 0.7716588718288043
ROI_09_2, 0.8195009429404155
ROI_09_3, 0.8431239608052045
ROI_09_4, 0.8399636092961706
ROI_09_5, 0.850442231922442
ROI_09_6, 0.6928998432667102
ROI_09_7, 0.6900337319840539
ROI_09_8, 0.8772510296575851
ROI_09_9, 0.7919314589918482
ROI_10_0, 0.8667660055492755
ROI_10_1, 0.8682834829057124
ROI_10_2, 0.9112778404470212
ROI_10_3, 0.8597238021846293
ROI_10_4, 0.8465898137795427
ROI_10_5, 0.8886138613861386
ROI_10_6, 0.8236099957485001
ROI_10_7, 0.8967993123325075
ROI_10_8, 0.9004367467994844
ROI_10_9, 0.9182412974283838
ROI_11_0, 0.9577546828535517
ROI_11_1, 0.929088185613666
